id	filename	md5	size	state
39a72110-2475-47e8-be40-8e8ac3acc547	39a72110-2475-47e8-be40-8e8ac3acc547/57bfee10-7547-4a15-a774-23ea7e6cf5e9.rna_seq.augmented_star_gene_counts.tsv	e6aea54abb27bfd40d5127c595218385	4242897	validated
3bee204a-037a-44e6-97d7-7210677ef263	3bee204a-037a-44e6-97d7-7210677ef263/c6996478-e874-456e-ad0c-296658d8baa2.rna_seq.augmented_star_gene_counts.tsv	577c1b20963d1c76bbc771d3af6eecf5	4250306	validated
5afc4014-366c-42fa-8cdf-ca5d4c262011	5afc4014-366c-42fa-8cdf-ca5d4c262011/14ad7b5f-80d5-4271-b46c-bbed630b59bf.rna_seq.augmented_star_gene_counts.tsv	4860563cdd5602398c8693ea7ad585fe	4252450	validated
5c40f3cb-425c-47df-b3e3-d3c05d40fdbd	5c40f3cb-425c-47df-b3e3-d3c05d40fdbd/0328d523-1d48-483a-abc6-40787ed24b72.rna_seq.augmented_star_gene_counts.tsv	dd8bca30b376f38ba756215be5333f8c	4255650	validated
6fe4ca5a-8c2c-4cfa-9ec7-f1c8839b42d2	6fe4ca5a-8c2c-4cfa-9ec7-f1c8839b42d2/d905f784-10c0-466f-b2a9-58b12bf69e1d.rna_seq.augmented_star_gene_counts.tsv	2c828e9deabcda4dd7da36db810ab8b7	4229984	validated
82e9e968-c243-4165-8ebe-1d86d31205b0	82e9e968-c243-4165-8ebe-1d86d31205b0/1730a0a1-8a5a-4532-a35e-4e4db4a4b4b6.rna_seq.augmented_star_gene_counts.tsv	bc2ea8d94118a17877eac43cfb2fe38d	4252165	validated
943214bd-9f63-444f-9c1d-e394a678709d	943214bd-9f63-444f-9c1d-e394a678709d/ce797402-bbd4-4ad0-8b02-b44d6b30f70e.rna_seq.augmented_star_gene_counts.tsv	434883df2008eac2559bb00de44c10c9	4270866	validated
96aca0af-a776-460d-95ff-87e364e4ac99	96aca0af-a776-460d-95ff-87e364e4ac99/21ff9928-00f0-4b96-8d70-35e9bfad5d40.rna_seq.augmented_star_gene_counts.tsv	c8b0b56114b382ae7855c47092aaf391	4240026	validated
9d1c7113-d1af-4c90-bf40-25840ceae9ba	9d1c7113-d1af-4c90-bf40-25840ceae9ba/e8725b9d-f94d-4206-bb2b-4f67ad48487a.rna_seq.augmented_star_gene_counts.tsv	9a6940c46a88c17b76783db50fd38cfa	4247662	validated
aa3eff94-57ad-4aee-949d-cf8ab12a2644	aa3eff94-57ad-4aee-949d-cf8ab12a2644/7e2f7b6d-46d7-4b37-86d8-354da4408713.rna_seq.augmented_star_gene_counts.tsv	4eaccc3b7484a8d665891a06443c9aec	4231883	validated
c019423c-0240-4242-9f99-64e4c4a79abd	c019423c-0240-4242-9f99-64e4c4a79abd/61eb62f8-cb54-47af-86e6-b256f6ebebfe.rna_seq.augmented_star_gene_counts.tsv	73585b0c199d71070c8123757133ee32	4237659	validated
c94fa923-fea1-4e03-a345-d1c988665ddd	c94fa923-fea1-4e03-a345-d1c988665ddd/6bc01daa-5c11-4c87-916f-09e6fec65c5a.rna_seq.augmented_star_gene_counts.tsv	1da9acd7a41aa2fcc850c93c2b1312c6	4251654	validated
cd583b6f-8424-42d0-89a8-33f303d1b1af	cd583b6f-8424-42d0-89a8-33f303d1b1af/9ee6252a-3269-484d-9f09-9ea169ff9665.rna_seq.augmented_star_gene_counts.tsv	3fb7581e75b94c74b0a5ce923fd7275f	4258510	validated
cd79d887-b5f3-4a39-9778-07ebf068ca42	cd79d887-b5f3-4a39-9778-07ebf068ca42/dfac6279-e38d-4c50-b1cf-c32bcf81a029.rna_seq.augmented_star_gene_counts.tsv	dd0a1a69eb22b09a210480c98a29900c	4272158	validated
cef0a249-d479-4f46-9b16-dbd9781843bc	cef0a249-d479-4f46-9b16-dbd9781843bc/7211b055-44a1-4b87-a97e-ce36fdca987d.rna_seq.augmented_star_gene_counts.tsv	48651b301d355c53257a3772b20d574f	4249932	validated
d2ab8bde-4d2b-4ac4-bb9c-73e1acefb0ee	d2ab8bde-4d2b-4ac4-bb9c-73e1acefb0ee/11cd1a63-6d3a-4038-a3d5-a3ac8976c6f0.rna_seq.augmented_star_gene_counts.tsv	8394a26cf487af918d88c3d955ceaa7c	4241670	validated
eb199fe3-be92-4d0f-a831-3e9f20ef32e0	eb199fe3-be92-4d0f-a831-3e9f20ef32e0/5943d83c-7366-4b4a-9815-c5459003a10e.rna_seq.augmented_star_gene_counts.tsv	30e2cd2c8125f1d8fc50bd3d73052582	4244522	validated
ed041733-da21-4268-ad3c-39f8187784b3	ed041733-da21-4268-ad3c-39f8187784b3/6ae5397f-2128-454e-bda8-c389d8e7ac05.rna_seq.augmented_star_gene_counts.tsv	0f0593c8a2bee567e2b7d63c766a4502	4257306	validated
fc3fcf32-22af-44ed-9d28-954656ccf325	fc3fcf32-22af-44ed-9d28-954656ccf325/ca1f772a-da2c-4c21-9f25-f7c4144637c3.rna_seq.augmented_star_gene_counts.tsv	4000578c7175757aca55049b6bd99146	4270622	validated
